date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:13	16519/16519	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86d-4087%22	https://docs.exads.com/docs/rtb-publishers/exads-rtb/exads-rtb-publishers/	C:/My%20Websites/doc/gatherstar/docs/rtb-publishers/exads-rtb/exads-rtb-publishers/index.html	(from https://docs.exads.com/docs/rtb-demand/)
10:45:13	42515/42515	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86d-a613%22	https://docs.exads.com/docs/rtb-publishers/exads-rtb/bid-request/exads-rtb-publishers-request/	C:/My%20Websites/doc/gatherstar/docs/rtb-publishers/exads-rtb/bid-request/exads-rtb-publishers-request/index.html	(from https://docs.exads.com/docs/rtb-demand/)
10:45:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:13%20GMT	https://docs.exads.com/docs/rtb-publishers/exads-rtb/bid-response/exads-rtb-publishers-response	C:/My%20Websites/doc/gatherstar/docs/rtb-publishers/exads-rtb/bid-response/exads-rtb-publishers-response	(from https://docs.exads.com/docs/rtb-demand/)
10:45:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:14%20GMT	https://docs.exads.com/docs/rtb-advertisers/ip-networks/ip-networks	C:/My%20Websites/doc/gatherstar/docs/rtb-advertisers/ip-networks/ip-networks	(from https://docs.exads.com/docs/rtb-demand/)
10:45:14	38298/38298	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86d-959a%22	https://docs.exads.com/docs/rtb-publishers/exads-rtb/bid-response/exads-rtb-publishers-response/	C:/My%20Websites/doc/gatherstar/docs/rtb-publishers/exads-rtb/bid-response/exads-rtb-publishers-response/index.html	(from https://docs.exads.com/docs/rtb-demand/)
10:45:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:14%20GMT	https://docs.exads.com/docs/developer-api	C:/My%20Websites/doc/gatherstar/docs/developer-api	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:14	15132/15132	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86c-3b1c%22	https://docs.exads.com/docs/rtb-advertisers/ip-networks/ip-networks/	C:/My%20Websites/doc/gatherstar/docs/rtb-advertisers/ip-networks/ip-networks/index.html	(from https://docs.exads.com/docs/rtb-demand/)
10:45:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:14%20GMT	https://docs.exads.com/docs/api-manual-versions	C:/My%20Websites/doc/gatherstar/docs/api-manual-versions	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:14	22691/22691	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86b-58a3%22	https://docs.exads.com/docs/developer-api/	C:/My%20Websites/doc/gatherstar/docs/developer-api/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:15	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:15%20GMT	https://docs.exads.com/docs/api-manual-interface	C:/My%20Websites/doc/gatherstar/docs/api-manual-interface	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:15	10892/10892	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-2a8c%22	https://docs.exads.com/docs/api-manual-versions/	C:/My%20Websites/doc/gatherstar/docs/api-manual-versions/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:15	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:15%20GMT	https://docs.exads.com/docs/api-manual-http-headers	C:/My%20Websites/doc/gatherstar/docs/api-manual-http-headers	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:15	12764/12764	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d867-31dc%22	https://docs.exads.com/docs/api-manual-interface/	C:/My%20Websites/doc/gatherstar/docs/api-manual-interface/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:16%20GMT	https://docs.exads.com/docs/api-manual-http-verbs	C:/My%20Websites/doc/gatherstar/docs/api-manual-http-verbs	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	17491/17491	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d868-4453%22	https://docs.exads.com/docs/api-manual-http-headers/	C:/My%20Websites/doc/gatherstar/docs/api-manual-http-headers/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:16%20GMT	https://docs.exads.com/docs/api-manual-returned-data	C:/My%20Websites/doc/gatherstar/docs/api-manual-returned-data	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	11193/11193	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d868-2bb9%22	https://docs.exads.com/docs/api-manual-http-verbs/	C:/My%20Websites/doc/gatherstar/docs/api-manual-http-verbs/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:16%20GMT	https://docs.exads.com/docs/api-manual-errors	C:/My%20Websites/doc/gatherstar/docs/api-manual-errors	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:16	11170/11170	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-2ba2%22	https://docs.exads.com/docs/api-manual-returned-data/	C:/My%20Websites/doc/gatherstar/docs/api-manual-returned-data/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:17%20GMT	https://docs.exads.com/docs/api-manual-macros	C:/My%20Websites/doc/gatherstar/docs/api-manual-macros	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:17	17944/17944	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d867-4618%22	https://docs.exads.com/docs/api-manual-errors/	C:/My%20Websites/doc/gatherstar/docs/api-manual-errors/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:17%20GMT	https://docs.exads.com/docs/api-manual-pagination	C:/My%20Websites/doc/gatherstar/docs/api-manual-pagination	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:17	11054/11054	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d868-2b2e%22	https://docs.exads.com/docs/api-manual-macros/	C:/My%20Websites/doc/gatherstar/docs/api-manual-macros/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:18%20GMT	https://docs.exads.com/docs/api-manual-rate-limiting	C:/My%20Websites/doc/gatherstar/docs/api-manual-rate-limiting	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	12139/12139	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d868-2f6b%22	https://docs.exads.com/docs/api-manual-pagination/	C:/My%20Websites/doc/gatherstar/docs/api-manual-pagination/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:18%20GMT	https://docs.exads.com/docs/api-manual-global-stats	C:/My%20Websites/doc/gatherstar/docs/api-manual-global-stats	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	17030/17030	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-4286%22	https://docs.exads.com/docs/api-manual-rate-limiting/	C:/My%20Websites/doc/gatherstar/docs/api-manual-rate-limiting/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:18%20GMT	https://docs.exads.com/docs/api-manual-php-examples	C:/My%20Websites/doc/gatherstar/docs/api-manual-php-examples	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:18	99253/99253	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d868-183b5%22	https://docs.exads.com/docs/api-manual-global-stats/	C:/My%20Websites/doc/gatherstar/docs/api-manual-global-stats/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:19	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:19%20GMT	https://docs.exads.com/docs/ad-placement-api-overview	C:/My%20Websites/doc/gatherstar/docs/ad-placement-api-overview	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:19	67554/67554	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-107e2%22	https://docs.exads.com/docs/api-manual-php-examples/	C:/My%20Websites/doc/gatherstar/docs/api-manual-php-examples/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:19	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:19%20GMT	https://docs.exads.com/docs/ad-plac-request	C:/My%20Websites/doc/gatherstar/docs/ad-plac-request	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:19	11463/11463	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d866-2cc7%22	https://docs.exads.com/docs/ad-placement-api-overview/	C:/My%20Websites/doc/gatherstar/docs/ad-placement-api-overview/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:20%20GMT	https://docs.exads.com/docs/ad-plac-response	C:/My%20Websites/doc/gatherstar/docs/ad-plac-response	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	21667/21667	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d867-54a3%22	https://docs.exads.com/docs/ad-plac-request/	C:/My%20Websites/doc/gatherstar/docs/ad-plac-request/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:20%20GMT	https://docs.exads.com/docs/ad-plac-errors	C:/My%20Websites/doc/gatherstar/docs/ad-plac-errors	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	82858/82858	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d867-143aa%22	https://docs.exads.com/docs/ad-plac-response/	C:/My%20Websites/doc/gatherstar/docs/ad-plac-response/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:20%20GMT	https://docs.exads.com/docs/ad-plac-error-examples	C:/My%20Websites/doc/gatherstar/docs/ad-plac-error-examples	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:20	14530/14530	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d866-38c2%22	https://docs.exads.com/docs/ad-plac-errors/	C:/My%20Websites/doc/gatherstar/docs/ad-plac-errors/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:21%20GMT	https://docs.exads.com/docs/ad-plac-renderers	C:/My%20Websites/doc/gatherstar/docs/ad-plac-renderers	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:21	21710/21710	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d866-54ce%22	https://docs.exads.com/docs/ad-plac-error-examples/	C:/My%20Websites/doc/gatherstar/docs/ad-plac-error-examples/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:21%20GMT	https://docs.exads.com/docs/conversion-tracking-api	C:/My%20Websites/doc/gatherstar/docs/conversion-tracking-api	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:21	75134/75134	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d867-1257e%22	https://docs.exads.com/docs/ad-plac-renderers/	C:/My%20Websites/doc/gatherstar/docs/ad-plac-renderers/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:21%20GMT	https://docs.exads.com/docs/blog-bitpay-payment-publishers	C:/My%20Websites/doc/gatherstar/docs/blog-bitpay-payment-publishers	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:22	20408/20408	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-4fb8%22	https://docs.exads.com/docs/conversion-tracking-api/	C:/My%20Websites/doc/gatherstar/docs/conversion-tracking-api/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:22%20GMT	https://docs.exads.com/docs/blog-auto-recharge-safecharge	C:/My%20Websites/doc/gatherstar/docs/blog-auto-recharge-safecharge	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:22	31584/31584	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7b60%22	https://docs.exads.com/docs/blog-bitpay-payment-publishers/	C:/My%20Websites/doc/gatherstar/docs/blog-bitpay-payment-publishers/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:22%20GMT	https://docs.exads.com/docs/blog-saving-filters-on-statistics	C:/My%20Websites/doc/gatherstar/docs/blog-saving-filters-on-statistics	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:22	29582/29582	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-738e%22	https://docs.exads.com/docs/blog-auto-recharge-safecharge/	C:/My%20Websites/doc/gatherstar/docs/blog-auto-recharge-safecharge/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:23%20GMT	https://docs.exads.com/docs/blog-unionpay-with-safecharge-integration	C:/My%20Websites/doc/gatherstar/docs/blog-unionpay-with-safecharge-integration	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:23	29662/29662	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-73de%22	https://docs.exads.com/docs/blog-saving-filters-on-statistics/	C:/My%20Websites/doc/gatherstar/docs/blog-saving-filters-on-statistics/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:23%20GMT	https://docs.exads.com/docs/blog-bidder-improvements-for-targeting-zones	C:/My%20Websites/doc/gatherstar/docs/blog-bidder-improvements-for-targeting-zones	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:23	29177/29177	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-71f9%22	https://docs.exads.com/docs/blog-unionpay-with-safecharge-integration/	C:/My%20Websites/doc/gatherstar/docs/blog-unionpay-with-safecharge-integration/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:23%20GMT	https://docs.exads.com/docs/blog-notifications-system	C:/My%20Websites/doc/gatherstar/docs/blog-notifications-system	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:24	28909/28909	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-70ed%22	https://docs.exads.com/docs/blog-bidder-improvements-for-targeting-zones/	C:/My%20Websites/doc/gatherstar/docs/blog-bidder-improvements-for-targeting-zones/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:24%20GMT	https://docs.exads.com/docs/blog-drag-and-drop-dashboard	C:/My%20Websites/doc/gatherstar/docs/blog-drag-and-drop-dashboard	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:24	30293/30293	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7655%22	https://docs.exads.com/docs/blog-notifications-system/	C:/My%20Websites/doc/gatherstar/docs/blog-notifications-system/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:24%20GMT	https://docs.exads.com/docs/blog-video-cta	C:/My%20Websites/doc/gatherstar/docs/blog-video-cta	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:24	31233/31233	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7a01%22	https://docs.exads.com/docs/blog-drag-and-drop-dashboard/	C:/My%20Websites/doc/gatherstar/docs/blog-drag-and-drop-dashboard/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:25%20GMT	https://docs.exads.com/docs/blog-adding-new-dashboards	C:/My%20Websites/doc/gatherstar/docs/blog-adding-new-dashboards	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:25	31024/31024	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7930%22	https://docs.exads.com/docs/blog-video-cta/	C:/My%20Websites/doc/gatherstar/docs/blog-video-cta/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:25	29639/29639	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-73c7%22	https://docs.exads.com/docs/blog-adding-new-dashboards/	C:/My%20Websites/doc/gatherstar/docs/blog-adding-new-dashboards/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:31	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:31%20GMT	https://docs.exads.com/docs/blog-safecharge-card-payments-integration	C:/My%20Websites/doc/gatherstar/docs/blog-safecharge-card-payments-integration.81.delayed	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:32	29385/29385	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-72c9%22	https://docs.exads.com/docs/blog-safecharge-card-payments-integration/	C:/My%20Websites/doc/gatherstar/docs/blog-safecharge-card-payments-integration/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:32%20GMT	https://docs.exads.com/docs/blog-Circle-Advertiser-Payment	C:/My%20Websites/doc/gatherstar/docs/blog-Circle-Advertiser-Payment	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	31469/31469	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7aed%22	https://docs.exads.com/docs/blog-Circle-Advertiser-Payment/	C:/My%20Websites/doc/gatherstar/docs/blog-Circle-Advertiser-Payment/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:33%20GMT	https://docs.exads.com/docs/blog-conversion-tracking-improvements	C:/My%20Websites/doc/gatherstar/docs/blog-conversion-tracking-improvements	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:33%20GMT	https://docs.exads.com/docs/blog-IAB-TCFv2.0	C:/My%20Websites/doc/gatherstar/docs/blog-IAB-TCFv2.0	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	33202/33202	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-81b2%22	https://docs.exads.com/docs/blog-conversion-tracking-improvements/	C:/My%20Websites/doc/gatherstar/docs/blog-conversion-tracking-improvements/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:33%20GMT	https://docs.exads.com/docs/blog-dashboard-custom-title	C:/My%20Websites/doc/gatherstar/docs/blog-dashboard-custom-title	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:33	31220/31220	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-79f4%22	https://docs.exads.com/docs/blog-IAB-TCFv2.0/	C:/My%20Websites/doc/gatherstar/docs/blog-IAB-TCFv2.0/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:34	28787/28787	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7073%22	https://docs.exads.com/docs/blog-dashboard-custom-title/	C:/My%20Websites/doc/gatherstar/docs/blog-dashboard-custom-title/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:34%20GMT	https://docs.exads.com/docs/blog-Native-Campaigns-On-Push-and-In-page-Push-Notifications-Zones	C:/My%20Websites/doc/gatherstar/docs/blog-Native-Campaigns-On-Push-and-In-page-Push-Notifications-Zones	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:34%20GMT	https://docs.exads.com/docs/blog-saved-cards-for-payment	C:/My%20Websites/doc/gatherstar/docs/blog-saved-cards-for-payment	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:34	28578/28578	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-6fa2%22	https://docs.exads.com/docs/blog-Native-Campaigns-On-Push-and-In-page-Push-Notifications-Zones/	C:/My%20Websites/doc/gatherstar/docs/blog-Native-Campaigns-On-Push-and-In-page-Push-Notifications-Zones/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:35%20GMT	https://docs.exads.com/docs/blog-changes-media-library	C:/My%20Websites/doc/gatherstar/docs/blog-changes-media-library	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:35	29126/29126	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-71c6%22	https://docs.exads.com/docs/blog-saved-cards-for-payment/	C:/My%20Websites/doc/gatherstar/docs/blog-saved-cards-for-payment/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:35%20GMT	https://docs.exads.com/docs/blog-auto-recharge-card-payment	C:/My%20Websites/doc/gatherstar/docs/blog-auto-recharge-card-payment	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:35	29557/29557	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7375%22	https://docs.exads.com/docs/blog-changes-media-library/	C:/My%20Websites/doc/gatherstar/docs/blog-changes-media-library/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:36%20GMT	https://docs.exads.com/docs/blog-Circle-Payment	C:/My%20Websites/doc/gatherstar/docs/blog-Circle-Payment	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	29532/29532	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-735c%22	https://docs.exads.com/docs/blog-auto-recharge-card-payment/	C:/My%20Websites/doc/gatherstar/docs/blog-auto-recharge-card-payment/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:36%20GMT	https://docs.exads.com/docs/blog-accountwide-blocking-sites	C:/My%20Websites/doc/gatherstar/docs/blog-accountwide-blocking-sites	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	31615/31615	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7b7f%22	https://docs.exads.com/docs/blog-Circle-Payment/	C:/My%20Websites/doc/gatherstar/docs/blog-Circle-Payment/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:36%20GMT	https://docs.exads.com/docs/blog-bidder-improvements	C:/My%20Websites/doc/gatherstar/docs/blog-bidder-improvements	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:36	29584/29584	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7390%22	https://docs.exads.com/docs/blog-accountwide-blocking-sites/	C:/My%20Websites/doc/gatherstar/docs/blog-accountwide-blocking-sites/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:37%20GMT	https://docs.exads.com/docs/blog-In-page-Push-Notifications	C:/My%20Websites/doc/gatherstar/docs/blog-In-page-Push-Notifications	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:37	31625/31625	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7b89%22	https://docs.exads.com/docs/blog-bidder-improvements/	C:/My%20Websites/doc/gatherstar/docs/blog-bidder-improvements/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:37%20GMT	https://docs.exads.com/docs/blog-frequency-capping-cpc-campaigns	C:/My%20Websites/doc/gatherstar/docs/blog-frequency-capping-cpc-campaigns	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:37	31512/31512	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7b18%22	https://docs.exads.com/docs/blog-In-page-Push-Notifications/	C:/My%20Websites/doc/gatherstar/docs/blog-In-page-Push-Notifications/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:38%20GMT	https://docs.exads.com/docs/blog-subid-targeting	C:/My%20Websites/doc/gatherstar/docs/blog-subid-targeting	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:38	28710/28710	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-7026%22	https://docs.exads.com/docs/blog-frequency-capping-cpc-campaigns/	C:/My%20Websites/doc/gatherstar/docs/blog-frequency-capping-cpc-campaigns/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:38%20GMT	https://docs.exads.com/docs/blog-creativedisplayed-event	C:/My%20Websites/doc/gatherstar/docs/blog-creativedisplayed-event	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:38	29108/29108	---MCZ	200	added ('OK')	text/html	etag:W/%2268a5d86a-71b4%22	https://docs.exads.com/docs/blog-subid-targeting/	C:/My%20Websites/doc/gatherstar/docs/blog-subid-targeting/index.html	(from https://docs.exads.com/docs/api-manual-overview/)
10:45:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Aug%202025%2002:45:38%20GMT	https://docs.exads.com/docs/blog-campaign-site-block-target	C:/My%20Websites/doc/gatherstar/docs/blog-campaign-site-block-target	(from https://docs.exads.com/docs/api-manual-overview/)
